EmployeeID,Age,Gender,Department,Tenure,Location,SelfRatedHealth,ChronicConditions,SickDaysPastYear,StressLevel,Employee_Feedback,CurrentWorkAbility,WorkAbilityPhysical,WorkAbilityMental,Calculated_ABI_Score,Sentiment_Score,At_Risk
EMP00252,56,Male,Finance,10,Remote,3,No,6,6.0,Work is okay.,6,4,3,34,0.5,1
EMP00253,40,Female,Operations,7,Tokyo,3,No,5,9.0,Management expects too much.,10,5,4,47,0.2,0
EMP00254,37,Female,IT,22,Tokyo,1,No,5,6.0,Standard corporate environment.,7,3,2,31,0.0,1
EMP00255,24,Male,IT,14,New York,3,No,4,10.0,Management expects too much.,3,3,2,23,0.2,1
EMP00256,41,Male,Marketing,5,Remote,3,No,3,8.0,Extremely stressed and burnt out.,10,3,4,41,-0.125,0
EMP00257,45,Other,Finance,16,Berlin,4,Yes,7,6.0,It pays the bills.,9,2,5,38,0.0,0
EMP00258,54,Male,IT,15,Remote,2,Yes,3,8.0,Terrible work-life balance.,4,3,2,25,-1.0,1
EMP00259,45,Female,IT,5,Remote,3,No,5,6.0,It pays the bills.,7,3,1,29,0.0,1
EMP00260,32,Female,Marketing,3,Tokyo,3,No,3,4.0,Great work-life balance.,10,1,3,33,0.8,1
EMP00261,29,Male,Operations,23,Tokyo,1,No,3,8.0,Terrible work-life balance.,4,1,5,25,-1.0,1
EMP00262,57,Male,HR,10,Tokyo,1,No,4,6.0,Standard corporate environment.,8,3,5,39,0.0,0
EMP00263,59,Male,Sales,5,Tokyo,3,No,2,9.0,Extremely stressed and burnt out.,10,2,3,36,-0.125,1
EMP00264,61,Female,HR,23,Berlin,3,No,4,1.0,Love the culture here.,9,2,2,32,0.5,1
EMP00265,41,Female,IT,15,London,2,No,4,7.0,Nothing special to report.,3,5,3,31,0.35714285714285715,1
EMP00266,56,Female,Finance,18,New York,2,Yes,6,1.0,Great work-life balance.,10,5,5,49,0.8,0
EMP00267,46,Other,Sales,8,Tokyo,4,No,2,4.0,Management is very supportive.,7,3,5,37,0.65,0
EMP00268,56,Female,Sales,21,Tokyo,4,No,10,9.0,Management expects too much.,5,4,5,36,0.2,1
EMP00269,46,Female,Finance,2,New York,3,No,4,4.0,Great work-life balance.,9,2,4,36,0.8,1
EMP00270,50,Female,Sales,22,Tokyo,5,No,4,5.0,Average experience.,9,4,5,44,-0.15,0
EMP00271,39,Female,Finance,8,London,1,No,3,6.0,Nothing special to report.,8,5,2,39,0.35714285714285715,0
EMP00272,39,Female,Sales,23,Remote,3,No,3,5.0,Standard corporate environment.,9,2,2,32,0.0,1
EMP00273,23,Female,Marketing,8,New York,4,No,6,4.0,Excellent benefits.,10,4,3,42,1.0,0
EMP00274,56,Female,Marketing,4,Berlin,4,No,4,2.0,Management is very supportive.,8,3,4,37,0.65,0
EMP00275,37,Male,HR,19,New York,5,No,3,8.0,I am exhausted every day.,5,4,3,32,-0.4,1
EMP00276,62,Female,Sales,23,London,5,Yes,2,3.0,Management is very supportive.,5,5,3,35,0.65,1
EMP00277,57,Male,Operations,18,Berlin,2,No,3,1.0,I feel energized at work.,7,2,2,28,0.0,1
EMP00278,54,Male,Finance,21,Remote,5,No,3,7.0,Nothing special to report.,5,2,3,26,0.35714285714285715,1
EMP00279,25,Male,Sales,23,Tokyo,5,No,4,8.0,I am exhausted every day.,8,2,2,30,-0.4,1
EMP00280,54,Female,Marketing,1,New York,3,No,5,7.0,Nothing special to report.,10,3,2,37,0.35714285714285715,0
EMP00281,35,Female,Marketing,20,Berlin,5,No,4,4.0,I feel energized at work.,5,2,5,30,0.0,1
EMP00282,42,Male,Finance,15,New York,1,No,2,8.0,Terrible work-life balance.,4,4,5,34,-1.0,1
EMP00283,41,Female,Operations,18,Remote,4,No,2,4.0,I feel energized at work.,5,1,2,21,0.0,1
EMP00284,29,Female,Sales,22,New York,3,No,2,5.0,Nothing special to report.,7,1,4,29,0.35714285714285715,1
EMP00285,28,Male,Sales,12,Berlin,2,No,2,8.0,I am exhausted every day.,10,3,4,41,-0.4,0
EMP00286,24,Female,Operations,1,London,3,No,3,2.0,Love the culture here.,6,4,5,38,0.5,0
EMP00287,38,Female,Operations,7,Berlin,3,No,2,8.0,Extremely stressed and burnt out.,7,3,4,35,-0.125,1
EMP00288,54,Female,Operations,19,New York,4,No,3,5.0,Work is okay.,4,1,3,21,0.5,1
EMP00289,33,Female,Marketing,1,Remote,3,No,4,5.0,Work is okay.,8,2,5,36,0.5,1
EMP00290,43,Female,Finance,24,Tokyo,3,No,3,7.0,It pays the bills.,7,1,4,29,0.0,1
EMP00291,43,Male,Operations,7,Tokyo,2,No,5,5.0,Nothing special to report.,6,1,3,25,0.35714285714285715,1
EMP00292,51,Male,Finance,2,Remote,4,No,3,3.0,Management is very supportive.,6,1,2,23,0.65,1
EMP00293,59,Male,HR,7,New York,4,No,3,6.0,Nothing special to report.,6,3,4,33,0.35714285714285715,1
EMP00294,59,female,Sales,19,Remote,4,No,3,6.0,Standard corporate environment.,9,5,5,47,0.0,0
EMP00295,29,Male,Sales,13,New York,4,No,7,6.0,Standard corporate environment.,10,3,5,43,0.0,0
EMP00296,48,Male,IT,24,Berlin,3,No,3,9.0,I need a long break.,6,5,3,37,-0.05,0
EMP00297,48,F,HR,5,London,3,No,3,3.0,Management is very supportive.,4,3,4,29,0.65,1
EMP00298,55,female,Operations,23,New York,3,Yes,5,5.0,Average experience.,4,1,4,23,-0.15,1
EMP00299,42,Female,Operations,19,Tokyo,5,Yes,6,3.0,Excellent benefits.,5,2,2,24,1.0,1
EMP00300,51,Male,Marketing,1,Tokyo,4,No,2,2.0,Excellent benefits.,10,4,2,40,1.0,0
EMP00301,54,Male,HR,1,London,3,No,1,6.0,Average experience.,6,5,3,37,-0.15,0
EMP00302,49,Male,Operations,18,New York,3,Yes,5,1.0,Love the culture here.,7,3,3,33,0.5,1
EMP00303,54,Male,IT,24,London,3,No,5,7.0,Average experience.,7,2,2,28,-0.15,1
EMP00304,26,Male,Finance,1,Berlin,4,Yes,9,7.0,Work is okay.,5,4,5,36,0.5,1
EMP00305,40,Female,Sales,5,London,3,No,1,3.0,Great work-life balance.,7,2,5,34,0.8,1
EMP00306,25,female,HR,9,Berlin,4,Yes,5,9.0,Management expects too much.,4,5,2,31,0.2,1
EMP00307,56,Male,Sales,12,Tokyo,3,No,2,8.0,Terrible work-life balance.,5,5,2,33,-1.0,1
EMP00308,38,Female,Finance,9,Berlin,3,No,2,6.0,Standard corporate environment.,4,4,2,28,0.0,1
EMP00309,49,Female,HR,18,New York,4,No,5,1.0,Great work-life balance.,4,4,3,30,0.8,1
EMP00310,51,Male,Finance,23,New York,3,No,7,2.0,Excellent benefits.,4,5,3,33,1.0,1
EMP00311,50,Female,Operations,11,New York,5,No,4,8.0,Extremely stressed and burnt out.,9,5,2,41,-0.125,0
EMP00312,27,Male,Operations,1,New York,2,No,3,6.0,Nothing special to report.,8,1,3,29,0.35714285714285715,1
EMP00313,56,Male,Operations,19,Remote,3,Yes,3,1.0,I feel energized at work.,5,4,3,32,0.0,1
EMP00314,62,Female,Finance,22,Berlin,3,No,3,9.0,I need a long break.,7,4,2,34,-0.05,1
EMP00315,58,Male,Finance,10,New York,4,No,4,8.0,Extremely stressed and burnt out.,4,5,4,35,-0.125,1
EMP00316,45,Other,Finance,2,London,4,No,4,2.0,I feel energized at work.,8,3,5,39,0.0,0
EMP00317,50,Male,Sales,7,London,2,Yes,6,5.0,Nothing special to report.,8,1,3,29,0.35714285714285715,1
EMP00318,52,Female,Finance,20,Remote,3,No,3,3.0,Great work-life balance.,7,3,5,37,0.8,0
EMP00319,56,Female,Operations,2,Berlin,3,No,2,1.0,Excellent benefits.,7,5,2,37,1.0,0
EMP00320,54,Male,IT,19,Berlin,3,No,4,6.0,Nothing special to report.,4,1,2,19,0.35714285714285715,1
EMP00321,42,Male,Finance,6,Berlin,3,Yes,3,7.0,Work is okay.,7,1,2,25,0.5,1
EMP00322,53,Female,IT,10,Remote,3,No,7,8.0,Management expects too much.,5,5,2,33,0.2,1
EMP00323,44,M,Operations,9,Berlin,3,No,3,6.0,Nothing special to report.,7,2,2,28,0.35714285714285715,1
EMP00324,54,M,Finance,8,Berlin,3,Yes,5,3.0,Love the culture here.,5,2,4,28,0.5,1
EMP00325,24,Female,Sales,11,New York,2,No,3,5.0,Work is okay.,4,4,5,34,0.5,1
EMP00326,39,Female,Sales,9,Berlin,3,Yes,5,1.0,Excellent benefits.,5,5,3,35,1.0,1
EMP00327,46,Female,IT,20,New York,2,No,3,7.0,Nothing special to report.,3,5,1,27,0.35714285714285715,1
EMP00328,63,Female,Marketing,20,New York,3,No,5,1.0,Love the culture here.,4,3,4,29,0.5,1
EMP00329,52,Female,Sales,9,Berlin,4,No,5,2.0,Love the culture here.,4,5,5,37,0.5,0
EMP00330,24,Female,Sales,8,London,2,No,5,4.0,Management is very supportive.,8,2,2,30,0.65,1
EMP00331,61,M,Sales,15,Tokyo,2,No,4,6.0,Work is okay.,7,5,4,41,0.5,0
EMP00332,45,Male,Operations,2,London,2,No,2,8.0,Management expects too much.,8,3,5,39,0.2,0
EMP00333,53,M,Sales,24,Berlin,4,No,4,9.0,Extremely stressed and burnt out.,7,4,4,38,-0.125,0
EMP00334,43,Female,HR,1,Berlin,2,Yes,4,7.0,Work is okay.,10,1,5,37,0.5,0
EMP00335,44,Male,Finance,9,London,5,No,6,4.0,Excellent benefits.,10,4,5,46,1.0,0
EMP00336,23,Male,Sales,9,Berlin,3,No,3,7.0,Nothing special to report.,10,3,5,43,0.35714285714285715,0
EMP00337,48,Male,Marketing,13,New York,3,No,6,1.0,Management is very supportive.,5,5,4,37,0.65,0
EMP00338,63,Female,Marketing,8,Remote,2,No,4,6.0,Work is okay.,9,2,5,38,0.5,0
EMP00339,23,M,Sales,21,Berlin,3,No,6,1.0,Management is very supportive.,10,5,4,47,0.65,0
EMP00340,47,Male,Sales,5,Berlin,3,Yes,6,8.0,I am exhausted every day.,5,1,3,23,-0.4,1
EMP00341,38,M,HR,3,London,3,No,6,4.0,Love the culture here.,4,2,3,24,0.5,1
EMP00342,61,F,Sales,21,New York,3,Yes,2,8.0,I need a long break.,7,4,3,36,-0.05,1
EMP00343,54,Male,Sales,4,London,3,No,6,5.0,Nothing special to report.,9,3,5,41,0.35714285714285715,0
EMP00344,30,F,Finance,17,London,3,Yes,2,2.0,Great work-life balance.,4,4,2,28,0.8,1
EMP00345,64,Other,Marketing,16,Berlin,3,No,4,6.0,Work is okay.,10,1,5,37,0.5,0
EMP00346,60,Female,HR,16,New York,3,No,7,4.0,Management is very supportive.,10,1,2,31,0.65,1
EMP00347,50,Female,Marketing,20,Berlin,4,No,6,3.0,Love the culture here.,5,5,2,33,0.5,1
EMP00348,63,Other,HR,3,Berlin,3,No,5,9.0,I am exhausted every day.,4,5,2,31,-0.4,1
EMP00349,47,Female,Marketing,6,Berlin,3,No,2,9.0,Terrible work-life balance.,8,5,5,45,-1.0,0
EMP00350,56,Male,Sales,1,Berlin,3,No,4,2.0,Management is very supportive.,7,1,5,31,0.65,1
EMP00351,46,M,Marketing,21,Remote,1,No,3,5.0,Work is okay.,4,2,4,26,0.5,1
EMP00352,45,Female,Marketing,16,Tokyo,3,No,5,7.0,It pays the bills.,5,4,4,34,0.0,1
EMP00353,34,Female,HR,15,New York,3,Yes,2,9.0,I need a long break.,7,4,5,40,-0.05,0
EMP00354,28,Male,IT,7,Remote,2,No,6,7.0,Average experience.,4,3,1,23,-0.15,1
EMP00355,57,Female,HR,2,Tokyo,5,No,3,4.0,Love the culture here.,4,3,5,31,0.5,1
EMP00356,41,Male,HR,10,Tokyo,3,No,4,3.0,Love the culture here.,7,2,4,32,0.5,1
EMP00357,22,male,HR,15,Tokyo,3,Yes,2,1.0,Great work-life balance.,5,5,5,39,0.8,0
EMP00358,29,Male,Operations,6,Remote,4,No,5,1.0,Excellent benefits.,9,5,3,43,1.0,0
EMP00359,37,Male,Operations,2,New York,2,No,4,9.0,I need a long break.,8,2,5,36,-0.05,1
EMP00360,35,Female,Operations,24,London,4,No,2,4.0,I feel energized at work.,10,4,5,46,0.0,0
EMP00361,33,Male,HR,24,Tokyo,3,No,3,8.0,I am exhausted every day.,4,5,5,37,-0.4,0
EMP00362,44,Female,IT,17,London,3,Yes,6,9.0,Management expects too much.,4,4,2,28,0.2,1
EMP00363,36,male,HR,1,London,4,No,4,6.0,Work is okay.,6,1,3,25,0.5,1
EMP00364,49,M,Sales,1,Berlin,5,Yes,4,4.0,Love the culture here.,8,3,4,37,0.5,0
EMP00365,55,Male,IT,4,London,4,No,3,7.0,It pays the bills.,3,5,1,27,0.0,1
EMP00366,23,Male,Operations,20,Berlin,3,No,4,1.0,Management is very supportive.,9,3,2,35,0.65,1
EMP00367,53,M,Marketing,16,New York,3,No,5,8.0,Management expects too much.,10,2,2,34,0.2,1
EMP00368,44,male,Marketing,8,New York,3,No,7,6.0,Work is okay.,8,1,5,33,0.5,1
EMP00369,43,Female,Finance,1,Berlin,4,Yes,2,5.0,Average experience.,5,5,3,35,-0.15,1
EMP00370,46,Female,IT,19,New York,2,Yes,1,10.0,I need a long break.,2,5,3,29,-0.05,1
EMP00371,43,Male,Operations,11,Tokyo,3,No,1,3.0,Great work-life balance.,8,4,5,42,0.8,0
EMP00372,43,F,IT,17,New York,4,No,5,7.0,Standard corporate environment.,2,3,3,23,0.0,1
EMP00373,63,Female,IT,10,Berlin,4,No,3,8.0,I am exhausted every day.,4,1,1,17,-0.4,1
EMP00374,27,Male,Marketing,12,Tokyo,3,Yes,4,2.0,I feel energized at work.,9,4,4,42,0.0,0
EMP00375,36,Male,HR,9,London,4,No,2,2.0,Great work-life balance.,8,1,2,27,0.8,1
EMP00376,64,F,Sales,7,London,2,Yes,3,1.0,I feel energized at work.,4,1,2,19,0.0,1
EMP00377,58,Male,Finance,12,London,2,No,1,3.0,Excellent benefits.,4,2,5,28,1.0,1
EMP00378,54,Male,Operations,15,Berlin,3,No,5,3.0,I feel energized at work.,10,2,4,38,0.0,0
EMP00379,29,Female,IT,8,London,3,No,7,9.0,Extremely stressed and burnt out.,5,4,2,30,-0.125,1
EMP00380,26,Male,Finance,17,New York,4,No,5,3.0,Love the culture here.,9,4,5,44,0.5,0
EMP00381,60,Male,IT,5,London,4,No,7,9.0,Terrible work-life balance.,6,4,3,34,-1.0,1
EMP00382,25,M,Marketing,14,Remote,3,Yes,2,4.0,Excellent benefits.,9,1,2,29,1.0,1
EMP00383,27,F,Sales,2,Remote,4,Yes,5,1.0,I feel energized at work.,9,5,2,41,0.0,0
EMP00384,53,M,Marketing,16,London,2,No,5,2.0,Excellent benefits.,4,2,2,22,1.0,1
EMP00385,51,F,Finance,17,London,3,No,3,7.0,Nothing special to report.,8,5,5,45,0.35714285714285715,0
EMP00386,56,Female,Operations,3,Remote,2,Yes,5,6.0,It pays the bills.,6,3,3,31,0.0,1
EMP00387,61,M,IT,23,London,4,No,3,6.0,Standard corporate environment.,4,2,2,22,0.0,1
EMP00388,37,Male,Sales,1,Tokyo,3,No,7,6.0,Average experience.,8,3,4,37,-0.15,0
EMP00389,34,Female,Marketing,18,Remote,3,No,4,2.0,I feel energized at work.,4,3,4,29,0.0,1
EMP00390,63,Other,Finance,18,Berlin,3,No,2,8.0,Terrible work-life balance.,8,4,4,40,-1.0,0
EMP00391,51,Male,Marketing,4,Remote,3,No,7,9.0,Terrible work-life balance.,4,1,3,21,-1.0,1
EMP00392,40,Male,IT,15,New York,4,No,7,10.0,Extremely stressed and burnt out.,5,5,2,33,-0.125,1
EMP00393,38,Female,IT,19,Tokyo,3,No,5,9.0,Extremely stressed and burnt out.,3,3,2,23,-0.125,1
EMP00394,40,Male,Operations,19,Berlin,1,Yes,4,2.0,Love the culture here.,7,4,4,38,0.5,0
EMP00395,49,Male,Sales,10,London,5,No,4,5.0,It pays the bills.,8,1,3,29,0.0,1
EMP00396,47,M,HR,5,New York,2,No,1,5.0,It pays the bills.,10,2,5,40,0.0,0
EMP00397,58,female,Marketing,19,New York,4,No,5,1.0,Management is very supportive.,6,3,4,33,0.65,1
EMP00398,47,Female,IT,11,Tokyo,3,No,3,9.0,Management expects too much.,3,4,2,26,0.2,1
EMP00399,44,Male,Finance,7,Berlin,3,No,5,5.0,Nothing special to report.,10,4,3,42,0.35714285714285715,0
EMP00400,30,Male,Marketing,5,New York,4,No,7,1.0,Excellent benefits.,5,4,2,30,1.0,1
EMP00401,33,F,Operations,20,Berlin,2,Yes,1,3.0,Love the culture here.,4,2,2,22,0.5,1
EMP00402,22,Female,Operations,12,Berlin,4,Yes,2,9.0,I need a long break.,4,1,4,23,-0.05,1
EMP00403,22,Male,IT,19,New York,3,No,5,9.0,Management expects too much.,6,5,2,35,0.2,1
EMP00404,55,Female,IT,15,Berlin,3,No,2,6.0,It pays the bills.,3,5,3,31,0.0,1
EMP00405,53,Male,IT,12,Tokyo,4,No,3,6.0,Nothing special to report.,7,3,2,31,0.35714285714285715,1
EMP00406,46,Female,HR,4,New York,1,No,5,3.0,I feel energized at work.,10,1,3,33,0.0,1
EMP00407,61,F,IT,12,Tokyo,3,No,3,10.0,I am exhausted every day.,7,3,2,31,-0.4,1
EMP00408,22,Female,Marketing,18,Tokyo,4,No,3,3.0,I feel energized at work.,10,5,2,43,0.0,0
EMP00409,37,Female,Marketing,17,Berlin,4,Yes,3,4.0,I feel energized at work.,10,2,3,36,0.0,1
EMP00410,60,Male,Sales,19,Berlin,3,No,1,4.0,Excellent benefits.,7,1,2,25,1.0,1
EMP00411,26,Female,Finance,16,New York,4,Yes,8,8.0,Management expects too much.,5,1,2,21,0.2,1
EMP00412,43,Female,IT,11,London,5,No,8,8.0,Management expects too much.,5,3,1,25,0.2,1
EMP00413,50,Male,Marketing,2,New York,2,No,5,4.0,Love the culture here.,6,3,5,35,0.5,1
EMP00414,24,Female,Marketing,16,Tokyo,3,No,3,3.0,Love the culture here.,5,2,2,24,0.5,1
EMP00415,33,Male,Marketing,1,Berlin,3,No,7,7.0,Average experience.,4,1,2,19,-0.15,1
EMP00416,47,M,HR,17,Tokyo,4,No,5,5.0,Standard corporate environment.,4,5,2,31,0.0,1
EMP00417,37,Female,Finance,18,Remote,4,No,7,1.0,Great work-life balance.,4,5,4,35,0.8,1
EMP00418,58,Other,Operations,13,Remote,4,No,1,1.0,I feel energized at work.,10,4,2,40,0.0,0
EMP00419,43,Male,Marketing,5,Tokyo,5,Yes,2,6.0,Nothing special to report.,4,5,5,37,0.35714285714285715,0
EMP00420,50,Female,IT,24,London,3,No,3,8.0,Terrible work-life balance.,5,4,2,30,-1.0,1
EMP00421,35,Female,Marketing,6,London,1,Yes,6,9.0,I need a long break.,4,4,4,32,-0.05,1
EMP00422,49,Female,Finance,1,New York,3,No,1,2.0,Excellent benefits.,5,3,4,31,1.0,1
EMP00423,26,Male,Operations,10,New York,3,No,2,3.0,Excellent benefits.,4,5,2,31,1.0,1
EMP00424,51,Female,HR,5,New York,4,Yes,6,9.0,I am exhausted every day.,10,4,4,44,-0.4,0
EMP00425,26,Female,Sales,1,Berlin,4,Yes,3,6.0,It pays the bills.,5,5,5,39,0.0,0
EMP00426,33,Male,IT,23,London,3,Yes,2,6.0,Average experience.,7,5,2,37,-0.15,0
EMP00427,37,Male,Sales,11,Tokyo,3,No,7,2.0,Love the culture here.,10,5,4,47,0.5,0
EMP00428,47,Female,HR,24,Remote,4,No,3,5.0,It pays the bills.,7,2,4,32,0.0,1
EMP00429,47,Female,Finance,24,London,3,No,6,6.0,Average experience.,4,4,4,32,-0.15,1
EMP00430,42,Male,Finance,7,London,3,No,5,1.0,Love the culture here.,9,5,5,47,0.5,0
EMP00431,60,Male,HR,18,London,3,No,2,2.0,Great work-life balance.,4,3,4,29,0.8,1
EMP00432,57,Male,Marketing,21,New York,3,No,6,6.0,Work is okay.,8,2,2,30,0.5,1
EMP00433,54,Female,HR,20,Berlin,5,No,1,6.0,Work is okay.,7,4,2,34,0.5,1
EMP00434,51,Female,IT,21,Tokyo,3,No,3,10.0,Terrible work-life balance.,7,1,2,25,-1.0,1
EMP00435,58,M,Operations,10,New York,4,No,1,9.0,Extremely stressed and burnt out.,9,4,3,40,-0.125,0
EMP00436,44,female,Sales,15,Berlin,3,No,4,2.0,Excellent benefits.,5,2,3,26,1.0,1
EMP00437,31,Female,Sales,4,London,2,No,5,9.0,I need a long break.,4,3,4,29,-0.05,1
EMP00438,26,Male,Finance,16,Berlin,2,No,4,9.0,Terrible work-life balance.,6,2,4,30,-1.0,1
EMP00439,57,Male,Marketing,15,New York,3,No,4,9.0,I am exhausted every day.,6,5,4,39,-0.4,0
EMP00440,55,Male,Finance,15,London,2,No,2,9.0,Extremely stressed and burnt out.,7,2,4,32,-0.125,1
EMP00441,52,male,IT,12,New York,3,Yes,3,8.0,Terrible work-life balance.,5,1,2,21,-1.0,1
EMP00442,31,Female,HR,8,Tokyo,3,Yes,4,9.0,Terrible work-life balance.,9,1,2,29,-1.0,1
EMP00443,40,Male,Sales,8,London,4,No,3,9.0,Terrible work-life balance.,9,5,4,45,-1.0,0
EMP00444,53,Male,IT,18,Berlin,3,No,5,8.0,Management expects too much.,2,5,3,29,0.2,1
EMP00445,22,Female,Finance,6,New York,2,No,0,4.0,Great work-life balance.,9,1,3,31,0.8,1
EMP00446,26,Female,Finance,5,Remote,4,Yes,3,4.0,I feel energized at work.,10,3,3,39,0.0,0
EMP00447,25,Male,Sales,2,Berlin,3,No,3,4.0,I feel energized at work.,9,2,2,32,0.0,1
EMP00448,37,female,Finance,12,Berlin,5,Yes,1,7.0,Nothing special to report.,9,1,2,29,0.35714285714285715,1
EMP00449,45,Female,Marketing,4,London,5,No,4,5.0,It pays the bills.,9,5,2,41,0.0,0
EMP00450,37,Male,Finance,23,Berlin,4,No,7,7.0,Average experience.,10,5,3,45,-0.15,0
EMP00451,23,F,Operations,13,New York,4,Yes,1,6.0,Standard corporate environment.,8,3,2,33,0.0,1
EMP00452,49,Male,HR,17,Remote,2,No,5,7.0,Average experience.,6,4,4,36,-0.15,1
EMP00453,53,male,Finance,16,Tokyo,2,Yes,6,8.0,Terrible work-life balance.,8,5,2,39,-1.0,0
EMP00454,48,Other,Operations,9,Remote,4,No,3,6.0,Standard corporate environment.,8,3,3,35,0.0,1
EMP00455,41,Female,IT,1,New York,3,No,4,6.0,Average experience.,3,1,2,17,-0.15,1
EMP00456,45,Female,Finance,15,London,3,No,10,4.0,Great work-life balance.,10,4,5,46,0.8,1
EMP00457,33,Male,Marketing,12,New York,4,No,3,5.0,Work is okay.,7,1,4,29,0.5,1
EMP00458,56,female,IT,5,Berlin,4,No,8,6.0,It pays the bills.,3,3,3,25,0.0,1
EMP00459,54,Female,Finance,23,London,2,Yes,2,9.0,Management expects too much.,4,1,4,23,0.2,1
EMP00460,54,Female,Sales,24,Tokyo,3,No,4,2.0,Love the culture here.,7,2,3,30,0.5,1
EMP00461,64,male,Operations,18,Tokyo,1,No,6,2.0,Excellent benefits.,7,3,3,33,1.0,1
EMP00462,58,female,Operations,20,New York,4,No,4,9.0,Extremely stressed and burnt out.,4,4,2,28,-0.125,1
EMP00463,33,M,Sales,2,Berlin,3,Yes,5,6.0,Standard corporate environment.,9,5,2,41,0.0,0
EMP00464,24,Male,HR,4,Tokyo,5,Yes,4,8.0,Extremely stressed and burnt out.,9,1,4,33,-0.125,1
EMP00465,22,female,Marketing,15,Remote,4,Yes,4,8.0,I need a long break.,9,3,5,41,-0.05,0
EMP00466,54,Female,Operations,6,London,2,No,5,8.0,I need a long break.,9,1,4,33,-0.05,1
EMP00467,61,male,IT,22,Remote,2,Yes,7,10.0,I am exhausted every day.,4,3,3,27,-0.4,1
EMP00468,31,Female,Marketing,12,Tokyo,3,Yes,2,4.0,Love the culture here.,4,3,5,31,0.5,1
EMP00469,64,Male,Operations,18,Tokyo,5,Yes,8,3.0,Excellent benefits.,4,4,3,30,1.0,1
EMP00470,50,Male,HR,20,New York,3,No,3,4.0,Love the culture here.,6,1,2,23,0.5,1
EMP00471,34,Female,IT,4,New York,4,Yes,3,9.0,Management expects too much.,6,1,2,23,0.2,1
EMP00472,33,Female,Marketing,1,London,3,No,2,8.0,Management expects too much.,8,3,4,37,0.2,0
EMP00473,52,Male,IT,15,New York,3,No,5,6.0,Standard corporate environment.,4,2,3,24,0.0,1
EMP00474,23,Female,Sales,18,Berlin,5,No,3,9.0,Extremely stressed and burnt out.,10,5,3,45,-0.125,0
EMP00475,56,Male,Finance,14,London,1,Yes,4,3.0,Excellent benefits.,9,5,4,45,1.0,0
EMP00476,44,M,Sales,3,Berlin,4,No,4,6.0,Nothing special to report.,9,2,4,36,0.35714285714285715,1
EMP00477,38,Female,Marketing,15,New York,1,No,2,3.0,Excellent benefits.,8,4,4,40,1.0,0
EMP00478,47,Male,Finance,5,London,4,Yes,5,9.0,I am exhausted every day.,4,2,5,28,-0.4,1
EMP00479,29,Male,Sales,24,Tokyo,4,No,0,1.0,Great work-life balance.,5,2,5,30,0.8,1
EMP00480,50,Male,Finance,22,Remote,4,No,4,7.0,Standard corporate environment.,7,4,3,36,0.0,1
EMP00481,47,Female,Operations,3,Tokyo,2,Yes,4,5.0,It pays the bills.,4,3,4,29,0.0,1
EMP00482,31,Male,IT,22,Berlin,2,No,1,8.0,Average experience.,6,1,2,23,-0.15,1
EMP00483,47,Male,Finance,7,Tokyo,3,No,2,3.0,Great work-life balance.,8,5,2,39,0.8,0
EMP00484,55,female,Operations,6,Tokyo,3,No,2,7.0,Nothing special to report.,9,5,5,47,0.35714285714285715,0
EMP00485,62,F,HR,22,Remote,4,No,3,1.0,Great work-life balance.,10,5,5,49,0.8,0
EMP00486,28,Female,Sales,1,Remote,3,Yes,2,6.0,Average experience.,6,2,3,28,-0.15,1
EMP00487,25,Other,HR,19,Tokyo,2,Yes,4,7.0,It pays the bills.,9,3,2,35,0.0,1
EMP00488,32,Male,Marketing,7,Remote,4,No,3,9.0,I need a long break.,6,3,5,35,-0.05,1
EMP00489,50,Female,Operations,4,Tokyo,4,No,1,9.0,Terrible work-life balance.,6,2,4,30,-1.0,1
EMP00490,57,Female,HR,12,London,5,No,2,7.0,It pays the bills.,9,4,4,42,0.0,0
EMP00491,46,Female,HR,20,Tokyo,3,No,5,5.0,It pays the bills.,4,4,5,34,0.0,1
EMP00492,42,Male,Operations,23,New York,3,No,3,7.0,Work is okay.,10,3,4,41,0.5,0
EMP00493,57,Female,IT,18,Remote,2,No,3,8.0,Extremely stressed and burnt out.,6,2,2,26,-0.125,1
EMP00494,31,Female,Finance,9,Remote,2,No,0,5.0,Standard corporate environment.,8,5,3,41,0.0,0
EMP00495,58,Female,Marketing,19,Berlin,3,Yes,0,7.0,Work is okay.,7,1,3,27,0.5,1
EMP00496,30,Male,Marketing,22,Berlin,5,No,4,4.0,Excellent benefits.,4,3,4,29,1.0,1
EMP00497,45,Male,Sales,4,New York,2,No,7,2.0,Excellent benefits.,10,5,2,43,1.0,0
EMP00498,56,Male,Finance,1,Remote,3,No,4,6.0,Standard corporate environment.,7,3,3,33,0.0,1
EMP00499,56,Male,Sales,9,Remote,2,No,5,7.0,Nothing special to report.,8,1,4,31,0.35714285714285715,1
EMP00500,57,Female,Marketing,15,Berlin,3,Yes,3,7.0,Work is okay.,6,4,5,38,0.5,0
EMP00501,39,Male,Finance,22,Berlin,2,No,3,8.0,Extremely stressed and burnt out.,7,3,3,33,-0.125,1
EMP00502,60,F,HR,8,Tokyo,3,No,5,5.0,Nothing special to report.,9,2,3,34,0.35714285714285715,1
EMP00503,53,Male,IT,15,Remote,3,No,4,10.0,I am exhausted every day.,2,4,3,26,-0.4,1
